"","teamID","yearID","lgID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","Playoff","BA","OBP","SLG","OPS","Diff","Salary"
"65","BAL",2012,"AL","BAL","E",2,162,81,93,69,"N","Y","N","N",712,5560,1375,270,16,214,480,1315,58,29,50,30,705,642,3.9,1,10,55,4449,1433,184,481,1177,106,151,0.983,"Baltimore Orioles","Oriole Park at Camden Yards",2102240,102,103,"BAL","BAL","BAL","1",0.247302158273381,0.311274509803922,0.417086330935252,0.728360840739173,7,77353999
"66","BAL",2013,"AL","BAL","E",3,162,81,85,77,"N","N","N","N",745,5620,1460,298,14,212,416,1125,79,29,36,45,709,678,4.2,2,6,57,4359,1438,202,473,1169,54,165,0.991,"Baltimore Orioles","Oriole Park at Camden Yards",2357561,106,105,"BAL","BAL","BAL","0",0.259786476868327,0.312571521987903,0.430960854092527,0.743532376080429,36,84393333
"67","BAL",2014,"AL","BAL","E",1,162,81,96,66,"Y","N","N","N",705,5596,1434,264,16,211,401,1285,44,20,62,36,593,557,3.43,3,13,53,4384,1342,151,472,1174,87,156,0.986,"Baltimore Orioles","Oriole Park at Camden Yards",2464473,100,100,"BAL","BAL","BAL","1",0.256254467476769,0.31123872026251,0.422265904217298,0.733504624479808,112,103416000
"68","BAL",2015,"AL","BAL","E",3,162,78,81,81,"N","N","N","N",713,5485,1370,246,20,217,418,1331,44,25,51,32,693,646,4.05,0,10,43,4304,1406,174,483,1233,77,134,0.987,"Baltimore Orioles","Oriole Park at Camden Yards",2281202,103,104,"BAL","BAL","BAL","0",0.249772105742935,0.307216839291681,0.420601640838651,0.727818480130331,20,115044833
"69","BAL",2016,"AL","BAL","E",2,162,81,89,73,"N","Y","N","N",744,5524,1413,265,6,253,468,1324,19,13,44,36,715,671,4.22,1,9,54,4296,1408,183,545,1248,80,165,0.987,"Baltimore Orioles","Oriole Park at Camden Yards",2172344,101,101,"BAL","BAL","BAL","1",0.255792903692976,0.317028985507246,0.443338160753077,0.760367146260324,29,161863456
"70","BOS",1996,"AL","BOS","E",3,162,81,85,77,"N","N","N","N",928,5756,1631,308,31,209,642,1020,91,44,67,47,921,807,4.98,17,5,37,4374,1606,185,722,1165,135,152,0.978,"Boston Red Sox","Fenway Park II",2315231,101,101,"BOS","BOS","BOS","0",0.283356497567755,0.359336609336609,0.456567060458652,0.815903669795261,7,42393500
"71","BOS",1997,"AL","BOS","E",4,162,81,78,84,"N","N","N","N",851,5781,1684,373,32,185,514,1044,68,48,59,55,857,782,4.85,7,4,40,4355,1569,149,611,987,135,179,0.978,"Boston Red Sox","Fenway Park II",2226136,102,102,"BOS","BOS","BOS","0",0.291299083203598,0.352161023560618,0.462895692786715,0.815056716347333,-6,43558750
"72","BOS",1998,"AL","BOS","E",2,162,81,92,70,"N","Y","N","N",876,5601,1568,338,35,205,541,1049,72,39,70,52,729,667,4.18,5,8,53,4308,1406,168,504,1025,105,128,0.983,"Boston Red Sox","Fenway Park II",2314704,102,101,"BOS","BOS","BOS","1",0.279950008926977,0.347860791826309,0.462595965006249,0.810456756832558,147,56757000
"73","BOS",1999,"AL","BOS","E",2,162,81,94,68,"N","Y","N","N",836,5579,1551,334,42,176,597,928,67,39,55,56,718,638,4,6,12,50,4310,1396,160,469,1131,127,132,0.979,"Boston Red Sox","Fenway Park II",2446162,104,103,"BOS","BOS","BOS","1",0.278006811256498,0.35040559885478,0.447571249327837,0.797976848182616,118,63497500
"74","BOS",2000,"AL","BOS","E",2,162,81,85,77,"N","N","N","N",792,5630,1503,316,32,167,611,1019,43,30,42,48,745,683,4.23,7,12,46,4358,1433,173,498,1121,109,120,0.982,"Boston Red Sox","Fenway Park II",2585895,104,103,"BOS","BOS","BOS","0",0.26696269982238,0.340546517137893,0.423445825932504,0.763992343070397,47,77940333
"75","BOS",2001,"AL","BOS","E",2,161,81,82,79,"N","N","N","N",772,5605,1493,316,29,198,520,1131,46,35,70,41,745,667,4.15,3,9,48,4344,1412,146,544,1259,113,129,0.981,"Boston Red Sox","Fenway Park II",2625333,102,101,"BOS","BOS","BOS","0",0.266369313113292,0.334028223220013,0.43907225691347,0.773100480133483,27,110035833
"76","BOS",2002,"AL","BOS","E",2,162,81,93,69,"N","N","N","N",859,5640,1560,348,33,177,545,944,80,28,72,53,665,603,3.75,5,17,51,4338,1339,146,430,1157,104,140,0.983,"Boston Red Sox","Fenway Park II",2650862,103,102,"BOS","BOS","BOS","0",0.276595744680851,0.345007923930269,0.444148936170213,0.789156860100482,194,108366060
"77","BOS",2003,"AL","BOS","E",2,162,81,95,67,"N","Y","N","N",961,5769,1667,371,40,238,620,943,88,35,53,64,809,729,4.48,5,6,36,4394,1503,153,488,1141,113,130,0.982,"Boston Red Sox","Fenway Park II",2724165,105,103,"BOS","BOS","BOS","1",0.288958224995666,0.359667998770366,0.490899635985439,0.850567634755805,152,99946500
"78","BOS",2004,"AL","BOS","E",2,162,81,98,64,"N","Y","Y","Y",949,5720,1613,373,25,222,659,1189,68,30,69,55,768,674,4.18,4,12,36,4354,1430,159,447,1132,118,129,0.981,"Boston Red Sox","Fenway Park II",2837294,106,105,"BOS","BOS","BOS","1",0.281993006993007,0.359987697985545,0.472377622377622,0.832365320363168,181,127298500
"79","BOS",2005,"AL","BOS","E",2,162,81,95,67,"N","Y","N","N",910,5626,1579,339,21,199,653,1044,45,12,47,63,805,752,4.74,6,8,38,4287,1550,164,440,959,109,135,0.982,"Boston Red Sox","Fenway Park II",2847888,104,104,"BOS","BOS","BOS","1",0.280661215783861,0.356706839881046,0.454496978314966,0.811203818196012,105,123505125
"80","BOS",2006,"AL","BOS","E",3,162,81,86,76,"N","N","N","N",820,5619,1510,327,16,192,672,1056,51,23,66,56,825,773,4.83,3,6,46,4324,1570,181,509,1070,66,174,0.989,"Boston Red Sox","Fenway Park II",2930588,105,104,"BOS","BOS","BOS","0",0.268731090941449,0.350537969748947,0.435130806193273,0.78566877594222,-5,120099824
"81","BOS",2007,"AL","BOS","E",1,162,81,96,66,"Y","N","Y","Y",867,5589,1561,352,35,166,689,1042,96,24,64,54,657,618,3.87,5,13,45,4316,1350,151,482,1149,81,145,0.986,"Boston Red Sox","Fenway Park II",2970755,106,105,"BOS","BOS","BOS","1",0.279298622293791,0.361788617886179,0.443907675791734,0.805696293677913,210,143026214
"82","BOS",2008,"AL","BOS","E",2,162,81,95,67,"N","Y","N","N",845,5596,1565,353,33,173,646,1068,120,35,70,62,694,645,4.01,5,16,47,4339,1369,147,548,1185,85,149,0.986,"Boston Red Sox","Fenway Park II",3048250,108,106,"BOS","BOS","BOS","1",0.279664045746962,0.357860056479448,0.447283774124375,0.805143830603822,151,133390035
"83","BOS",2009,"AL","BOS","E",2,162,81,95,67,"N","Y","N","N",872,5543,1495,335,25,212,659,1120,126,39,70,51,736,695,4.35,8,11,41,4310,1494,167,530,1230,82,121,0.986,"Boston Red Sox","Fenway Park II",3062699,106,105,"BOS","BOS","BOS","1",0.269709543568465,0.351731772892614,0.453905827169403,0.805637600062017,136,121345999
"84","BOS",2010,"AL","BOS","E",3,162,81,89,73,"N","N","N","N",818,5646,1511,358,22,211,587,1140,68,17,47,46,744,679,4.2,3,9,44,4370,1402,152,580,1207,111,132,0.982,"Boston Red Sox","Fenway Park II",3046443,106,105,"BOS","BOS","BOS","0",0.267623095997166,0.339076825798293,0.450938717676231,0.790015543474524,74,162447333
"85","BOS",2011,"AL","BOS","E",3,162,81,90,72,"N","N","N","N",875,5710,1600,352,35,203,578,1108,102,42,50,50,737,680,4.2,2,13,36,4372,1366,156,540,1213,92,120,0.985,"Boston Red Sox","Fenway Park II",3054001,106,105,"BOS","BOS","BOS","0",0.280210157618214,0.348778960551033,0.46077057793345,0.809549538484483,138,161762475
"86","BOS",2012,"AL","BOS","E",5,162,81,69,93,"N","N","N","N",734,5604,1459,339,16,165,428,1197,97,31,45,55,806,754,4.7,6,4,35,4329,1449,190,529,1176,101,159,0.983,"Boston Red Sox","Fenway Park II",3043003,106,106,"BOS","BOS","BOS","0",0.260349750178444,0.315068493150685,0.414882226980728,0.729950720131413,-72,173186617
"87","BOS",2013,"AL","BOS","E",1,162,81,97,65,"Y","N","Y","Y",853,5651,1566,363,29,178,581,1308,123,19,72,50,656,613,3.79,5,8,33,4362,1366,156,524,1294,80,142,0.987,"Boston Red Sox","Fenway Park II",2833333,102,102,"BOS","BOS","BOS","1",0.27711909396567,0.349228832231665,0.446115731728898,0.795344563960563,197,151530000
"88","BOS",2014,"AL","BOS","E",5,162,81,71,91,"N","N","N","N",634,5551,1355,282,20,123,535,1337,63,25,68,52,715,653,4.01,3,7,36,4397,1458,154,482,1213,92,155,0.985,"Boston Red Sox","Fenway Park II",2956089,102,101,"BOS","BOS","BOS","0",0.244100162132949,0.315501127940703,0.368582237434696,0.684083365375399,-81,139019929
"89","BOS",2015,"AL","BOS","E",5,162,81,78,84,"N","N","N","N",748,5640,1495,294,33,161,478,1148,71,27,46,42,753,694,4.31,3,10,40,4345,1486,178,478,1218,97,148,0.984,"Boston Red Sox","Fenway Park II",2880694,104,107,"BOS","BOS","BOS","0",0.265070921985816,0.32533032549146,0.414539007092199,0.739869332583659,-5,181103400
"90","BOS",2016,"AL","BOS","E",1,162,81,93,69,"Y","N","N","N",878,5670,1598,343,25,208,558,1160,83,24,43,40,694,640,4,9,5,43,4319,1342,176,490,1362,75,139,0.987,"Boston Red Sox","Fenway Park II",2955434,108,106,"BOS","BOS","BOS","1",0.281834215167548,0.34843923308509,0.461199294532628,0.809638527617717,184,188545761
"91","CAL",1996,"AL","ANA","W",4,161,81,70,91,"N","N","N","N",762,5686,1571,256,24,192,527,974,53,39,29,33,943,847,5.3,12,8,38,4317,1546,219,662,1052,128,156,0.979,"California Angels","Anaheim Stadium",1820521,98,98,"CAL","CAL","CAL","0",0.276292648610623,0.338964143426295,0.431058740766796,0.770022884193091,-181,28738000
"92","CHA",1996,"AL","CHW","C",2,162,81,85,77,"N","N","N","N",898,5644,1586,284,33,195,701,927,105,41,34,62,794,733,4.52,7,4,43,4383,1529,174,616,1039,109,145,0.982,"Chicago White Sox","Comiskey Park II",1676403,95,95,"CHW","CHA","CHA","0",0.281006378454996,0.36034777208508,0.446669029057406,0.807016801142486,104,45139500
"93","CHA",1997,"AL","CHW","C",2,161,81,80,81,"N","N","N","N",779,5491,1498,260,28,158,569,901,106,52,33,60,833,748,4.73,6,7,52,4267,1505,175,575,961,127,131,0.978,"Chicago White Sox","Comiskey Park II",1864782,96,96,"CHW","CHA","CHA","0",0.272810052813695,0.341296928327645,0.416681843015844,0.757978771343489,-54,57740000
"94","CHA",1998,"AL","CHW","C",2,163,81,80,82,"N","N","N","N",861,5585,1516,291,38,198,551,916,127,46,47,59,931,835,5.22,8,4,42,4316,1569,211,580,911,140,161,0.977,"Chicago White Sox","Comiskey Park II",1391146,98,98,"CHW","CHA","CHA","0",0.271441360787825,0.338673502082666,0.443509400179051,0.782182902261717,-70,38335000
"95","CHA",1999,"AL","CHW","C",2,162,81,75,86,"N","N","N","N",777,5644,1563,298,37,162,499,810,110,50,34,45,870,786,4.92,6,3,39,4315,1608,210,596,968,136,149,0.977,"Chicago White Sox","Comiskey Park II",1338851,101,101,"CHW","CHA","CHA","0",0.276931254429483,0.336869173899068,0.428951098511694,0.765820272410762,-93,25620000
"96","CHA",2000,"AL","CHW","C",1,162,81,95,67,"Y","N","N","N",978,5646,1615,325,33,216,591,960,119,42,53,61,839,751,4.66,5,7,43,4351,1509,195,614,1037,133,190,0.978,"Chicago White Sox","Comiskey Park II",1947799,102,102,"CHW","CHA","CHA","1",0.286043216436415,0.355692017005196,0.47006730428622,0.825759321291416,139,31133500
"97","CHA",2001,"AL","CHW","C",3,162,81,83,79,"N","N","N","N",798,5464,1463,300,29,214,520,998,123,59,52,51,795,725,4.55,8,9,51,4300,1465,181,500,921,118,149,0.981,"Chicago White Sox","Comiskey Park II",1766172,104,103,"CHW","CHA","CHA","0",0.267752562225476,0.334319040578282,0.450768667642753,0.785087708221034,3,65653667
"98","CHA",2002,"AL","CHW","C",2,162,81,81,81,"N","N","N","N",856,5502,1475,289,29,217,555,952,75,31,49,53,798,716,4.53,7,7,35,4269,1422,190,528,945,97,157,0.984,"Chicago White Sox","Comiskey Park II",1676911,102,101,"CHW","CHA","CHA","0",0.268084332969829,0.337554797856795,0.449472918938568,0.787027716795363,58,57052833
"99","CHA",2003,"AL","CHW","C",2,162,81,86,76,"N","N","N","N",791,5487,1445,303,19,220,519,916,77,29,58,41,715,663,4.17,12,4,36,4293,1364,162,518,1056,93,154,0.984,"Chicago White Sox","U.S. Cellular Field",1939524,102,102,"CHW","CHA","CHA","0",0.263349735739019,0.331203931203931,0.445780936759614,0.776984867963545,76,51010000
"100","CHA",2004,"AL","CHW","C",2,162,81,83,79,"N","N","N","N",865,5534,1481,284,19,242,499,1030,78,51,63,42,831,782,4.91,8,8,34,4297,1505,224,527,1013,100,167,0.984,"Chicago White Sox","U.S. Cellular Field",1930537,102,102,"CHW","CHA","CHA","0",0.267618359233827,0.332844574780059,0.456993133357427,0.789837708137485,34,65212500
"101","CHA",2005,"AL","CHW","C",1,162,81,99,63,"Y","N","Y","Y",741,5529,1450,253,23,200,435,1002,137,67,79,49,645,592,3.61,9,10,54,4427,1392,167,459,1040,94,166,0.985,"Chicago White Sox","U.S. Cellular Field",2342833,103,103,"CHW","CHA","CHA","1",0.262253572074516,0.322390019697965,0.424850786760716,0.747240806458681,96,75178000
"102","CHA",2006,"AL","CHW","C",3,162,81,90,72,"N","N","N","N",868,5657,1586,291,20,236,502,1056,93,48,58,57,794,743,4.61,5,11,46,4347,1534,200,433,1012,90,145,0.985,"Chicago White Sox","U.S. Cellular Field",2957414,104,104,"CHW","CHA","CHA","0",0.28036061516705,0.342046541281479,0.464026869365388,0.806073410646867,74,102750667
"103","CHA",2007,"AL","CHW","C",4,162,81,72,90,"N","N","N","N",693,5441,1341,249,20,190,532,1149,78,45,52,35,839,763,4.77,9,9,42,4322,1556,174,499,1015,108,168,0.982,"Chicago White Sox","U.S. Cellular Field",2684395,104,104,"CHW","CHA","CHA","0",0.246462047417754,0.317656765676568,0.404337437970961,0.721994203647529,-146,108671833
"104","CHA",2008,"AL","CHW","C",1,163,82,89,74,"Y","N","N","N",811,5553,1458,296,13,235,540,1016,67,34,63,47,729,658,4.06,4,10,34,4373,1471,156,460,1147,108,155,0.983,"Chicago White Sox","U.S. Cellular Field",2500648,105,105,"CHW","CHA","CHA","1",0.262560777957861,0.33225858455586,0.447505852692238,0.779764437248099,82,121189332
"105","CHA",2009,"AL","CHW","C",3,162,81,79,83,"N","N","N","N",724,5463,1410,246,20,184,534,1022,113,49,62,39,732,663,4.14,4,11,36,4319,1438,169,507,1119,113,158,0.981,"Chicago White Sox","U.S. Cellular Field",2284163,105,105,"CHW","CHA","CHA","0",0.258099945085118,0.32896031485733,0.411495515284642,0.740455830141972,-8,96068500
"106","CHA",2010,"AL","CHW","C",2,162,81,88,74,"N","N","N","N",752,5484,1467,263,21,177,467,922,160,74,79,38,704,658,4.09,6,11,43,4339,1471,136,490,1149,103,158,0.983,"Chicago White Sox","U.S. Cellular Field",2194378,105,105,"CHW","CHA","CHA","0",0.267505470459519,0.331740276862228,0.419948942377826,0.751689219240054,48,105530000
"107","CHA",2011,"AL","CHW","C",3,162,81,79,83,"N","N","N","N",654,5502,1387,252,16,154,475,989,81,53,84,46,706,665,4.1,6,14,42,4380,1463,147,439,1220,79,129,0.987,"Chicago White Sox","U.S. Cellular Field",2001117,99,100,"CHW","CHA","CHA","0",0.252090149036714,0.318650728672016,0.387677208287895,0.706327936959911,-52,127789000
"108","CHA",2012,"AL","CHW","C",2,162,81,85,77,"N","N","N","N",748,5518,1409,228,29,211,461,1203,109,43,65,36,676,646,4.02,6,11,37,4337,1365,186,503,1246,70,154,0.988,"Chicago White Sox","U.S. Cellular Field",1965955,106,106,"CHW","CHA","CHA","0",0.255346139905763,0.318256578947368,0.421891989851395,0.740148568798764,72,96919500
"109","CHA",2013,"AL","CHW","C",5,162,81,63,99,"N","N","N","N",598,5563,1385,237,19,148,411,1207,105,42,34,48,723,643,3.98,5,5,40,4365,1424,182,509,1249,121,155,0.98,"Chicago White Sox","U.S. Cellular Field",1768413,107,107,"CHW","CHA","CHA","0",0.248966385044041,0.30217965653897,0.378213194319612,0.680392850858581,-125,120065277
"110","CHA",2014,"AL","CHW","C",4,162,81,73,89,"N","N","N","N",660,5543,1400,279,32,155,417,1362,85,36,60,38,758,687,4.29,3,6,36,4323,1468,140,557,1152,107,170,0.982,"Chicago White Sox","U.S. Cellular Field",1650821,100,101,"CHW","CHA","CHA","0",0.252570810030669,0.309838230439089,0.398340248962656,0.708178479401744,-98,81830500
"111","CHA",2015,"AL","CHW","C",4,162,81,76,86,"N","N","N","N",622,5533,1381,260,27,136,404,1231,68,42,65,37,701,643,3.98,7,9,37,4358,1443,162,474,1359,101,159,0.983,"Chicago White Sox","U.S. Cellular Field",1755810,92,93,"CHW","CHA","CHA","0",0.249593348996928,0.306342109620798,0.380083137538406,0.686425247159204,-79,112373700
"112","CHA",2016,"AL","CHW","C",4,162,81,78,84,"N","N","N","N",686,5550,1428,277,33,168,455,1285,77,36,53,44,715,659,4.1,7,10,43,4340,1422,185,521,1270,95,148,0.984,"Chicago White Sox","U.S. Cellular Field",1746293,96,97,"CHW","CHA","CHA","0",0.257297297297297,0.317273025237627,0.40990990990991,0.727182935147537,-29,112998667
"113","CHN",1996,"NL","CHC","C",4,162,81,76,86,"N","N","N","N",772,5531,1388,267,19,175,523,1090,108,50,61,48,771,705,4.36,10,10,34,4369,1447,184,546,1027,104,147,0.983,"Chicago Cubs","Wrigley Field",2219110,103,103,"CHC","CHN","CHN","0",0.250949195443862,0.319974038617556,0.401012475140119,0.720986513757676,1,33081000
"114","CHN",1997,"NL","CHC","C",5,162,81,68,94,"N","N","N","N",687,5489,1444,269,39,127,451,1003,116,60,34,38,759,705,4.44,6,4,37,4287,1451,185,590,1072,112,117,0.981,"Chicago Cubs","Wrigley Field",2190308,102,102,"CHC","CHN","CHN","0",0.263071597740936,0.320858283433134,0.395700491892877,0.71655877532601,-72,42155333
"115","CHN",1998,"NL","CHC","C",2,163,82,90,73,"N","Y","N","N",831,5649,1494,250,34,212,601,1223,65,44,39,37,792,733,4.47,7,7,56,4432,1528,180,575,1207,101,107,0.984,"Chicago Cubs","Wrigley Field",2623194,103,103,"CHC","CHN","CHN","1",0.264471587891662,0.337337970281378,0.433351035581519,0.770689005862897,39,50838000
"116","CHN",1999,"NL","CHC","C",6,162,81,67,95,"N","N","N","N",747,5482,1411,255,35,189,571,1170,60,44,39,44,920,837,5.27,11,6,32,4292,1619,221,529,980,139,135,0.977,"Chicago Cubs","Wrigley Field",2813854,97,98,"CHC","CHN","CHN","0",0.25738781466618,0.329367666232073,0.420102152499088,0.749469818731161,-173,62343000
"117","CHN",2000,"NL","CHC","C",6,162,81,65,97,"N","N","N","N",764,5577,1426,272,23,183,632,1120,93,37,54,45,904,849,5.25,10,5,39,4364,1505,231,658,1143,100,139,0.983,"Chicago Cubs","Wrigley Field",2789511,97,98,"CHC","CHN","CHN","0",0.255693024923794,0.334812935954344,0.411152949614488,0.745965885568832,-140,60539333
"118","CHN",2001,"NL","CHC","C",3,162,81,88,74,"N","N","N","N",777,5406,1409,268,32,194,577,1077,67,36,66,53,701,643,4.03,8,6,41,4311,1357,164,550,1344,109,113,0.982,"Chicago Cubs","Wrigley Field",2779465,95,95,"CHC","CHN","CHN","0",0.2606363300037,0.336283185840708,0.429707732149464,0.765990917990172,76,64715833
"119","CHN",2002,"NL","CHC","C",5,162,78,67,95,"N","N","N","N",706,5496,1351,259,29,200,585,1269,63,21,44,39,759,687,4.29,11,9,23,4324,1373,167,606,1333,114,144,0.981,"Chicago Cubs","Wrigley Field",2693096,98,98,"CHC","CHN","CHN","0",0.245815138282387,0.321219987021415,0.412663755458515,0.73388374247993,-53,75690833
"120","CHN",2003,"NL","CHC","C",1,162,81,88,74,"Y","N","N","N",724,5519,1431,302,24,172,492,1158,73,31,50,46,683,619,3.83,13,14,36,4369,1304,143,617,1404,106,157,0.983,"Chicago Cubs","Wrigley Field",2962630,101,101,"CHC","CHN","CHN","1",0.259286102554811,0.32307188472245,0.416198586700489,0.739270471422939,41,79868333
"121","CHN",2004,"NL","CHC","C",3,162,82,89,73,"N","N","N","N",789,5628,1508,308,29,235,489,1080,66,28,38,48,665,621,3.81,3,6,42,4396,1363,169,545,1346,86,126,0.986,"Chicago Cubs","Wrigley Field",3170154,103,102,"CHC","CHN","CHN","0",0.267945984363895,0.328067064323714,0.458244491826581,0.786311556150296,124,90560000
"122","CHN",2005,"NL","CHC","C",4,162,81,79,83,"N","N","N","N",703,5584,1506,323,23,194,419,920,65,39,50,37,714,671,4.19,8,10,39,4320,1357,186,576,1256,101,136,0.983,"Chicago Cubs","Wrigley Field",3099992,104,104,"CHC","CHN","CHN","0",0.269699140401146,0.324302134646962,0.440007163323782,0.764309297970744,-11,87032933
"123","CHN",2006,"NL","CHC","C",6,162,81,66,96,"N","N","N","N",716,5587,1496,271,46,166,395,928,121,49,43,37,834,758,4.74,2,7,29,4317,1396,210,687,1250,106,122,0.982,"Chicago Cubs","Wrigley Field",3123215,103,103,"CHC","CHN","CHN","0",0.267764453194917,0.319036621577037,0.421872203329157,0.740908824906194,-118,94424499
"124","CHN",2007,"NL","CHC","C",1,162,81,85,77,"Y","N","N","N",752,5643,1530,340,28,151,500,1054,86,33,40,37,690,650,4.04,2,10,39,4340,1340,165,573,1211,94,134,0.984,"Chicago Cubs","Wrigley Field",3252462,105,104,"CHC","CHN","CHN","1",0.271132376395534,0.332797427652733,0.421584263689527,0.75438169134226,62,99670332
"125","CHN",2008,"NL","CHC","C",1,161,81,97,64,"Y","N","N","N",855,5588,1552,329,21,184,636,1186,87,34,50,45,671,624,3.87,2,8,44,4352,1329,160,548,1264,99,118,0.983,"Chicago Cubs","Wrigley Field",3300200,108,107,"CHC","CHN","CHN","1",0.277738010021475,0.354169963601836,0.442913385826772,0.797083349428607,184,118345833
"126","CHN",2009,"NL","CHC","C",2,161,80,83,78,"N","N","N","N",707,5486,1398,293,29,161,592,1185,56,34,59,42,672,616,3.84,3,8,40,4336,1329,160,586,1272,105,144,0.983,"Chicago Cubs","Wrigley Field",3168859,107,106,"CHC","CHN","CHN","0",0.254830477579293,0.331607056157954,0.406853809697412,0.738460865855366,35,134809000
"127","CHN",2010,"NL","CHC","C",5,162,81,75,87,"N","N","N","N",685,5512,1414,298,27,149,479,1236,55,31,50,38,767,668,4.18,1,14,40,4310,1409,154,605,1268,126,137,0.979,"Chicago Cubs","Wrigley Field",3062973,108,108,"CHC","CHN","CHN","0",0.256531204644412,0.319624938312222,0.401487663280116,0.721112601592338,-82,146609000
"128","CHN",2011,"NL","CHC","C",5,162,81,71,91,"N","N","N","N",654,5549,1423,285,36,148,425,1202,69,23,59,35,756,690,4.33,4,5,40,4303,1439,162,580,1224,134,128,0.978,"Chicago Cubs","Wrigley Field",3017966,96,97,"CHC","CHN","CHN","0",0.256442602270679,0.314271588661833,0.400792935664084,0.715064524325916,-102,125047329
"129","CHN",2012,"NL","CHC","C",5,162,81,61,101,"N","N","N","N",613,5411,1297,265,36,137,447,1235,94,45,43,24,759,708,4.51,1,9,28,4241,1399,175,573,1128,105,148,0.982,"Chicago Cubs","Wrigley Field",2882756,98,99,"CHC","CHN","CHN","0",0.239696913694326,0.301603375527426,0.377933838477176,0.679537214004602,-146,88197033
"130","CHN",2013,"NL","CHC","C",5,162,81,66,96,"N","N","N","N",602,5498,1307,297,18,172,439,1230,63,32,67,30,689,643,4,3,6,39,4344,1332,160,540,1184,100,129,0.983,"Chicago Cubs","Wrigley Field",2642682,104,105,"CHC","CHN","CHN","0",0.237722808293925,0.30046403712297,0.392142597308112,0.692606634431082,-87,100567726
"131","CHN",2014,"NL","CHC","C",5,162,81,73,89,"N","N","N","N",614,5508,1315,270,31,157,442,1477,65,40,54,41,707,636,3.91,1,11,37,4390,1398,115,504,1311,103,137,0.983,"Chicago Cubs","Wrigley Field",2652113,103,104,"CHC","CHN","CHN","0",0.238743645606391,0.299586435070306,0.384531590413943,0.684118025484249,-93,65522500
"132","CHN",2015,"NL","CHC","C",3,162,81,97,65,"N","Y","N","N",689,5491,1341,272,30,171,567,1518,95,37,74,35,608,546,3.36,6,21,48,4384,1276,134,407,1431,111,120,0.982,"Chicago Cubs","Wrigley Field",2919122,100,100,"CHC","CHN","CHN","1",0.244217810963395,0.321388033079293,0.398105991622655,0.719494024701948,81,115879310
"133","CHN",2016,"NL","CHC","C",1,162,81,103,58,"Y","N","Y","Y",808,5503,1409,293,30,199,656,1339,66,34,96,37,556,511,3.15,5,15,38,4379,1125,163,495,1441,101,116,0.983,"Chicago Cubs","Wrigley Field",3232420,95,93,"CHC","CHN","CHN","1",0.25604215882246,0.343452002542912,0.428675268035617,0.772127270578529,252,154067668
"134","CIN",1996,"NL","CIN","C",3,162,81,81,81,"N","N","N","N",778,5455,1398,259,36,191,604,1134,171,63,34,49,773,692,4.32,6,8,52,4329,1447,167,591,1089,121,145,0.98,"Cincinnati Reds","Riverfront Stadium",1861428,101,101,"CIN","CIN","CIN","0",0.256278643446379,0.331488114620645,0.421998166819432,0.753486281440076,5,42526334
"135","CIN",1997,"NL","CIN","C",3,162,81,76,86,"N","N","N","N",651,5484,1386,269,27,142,518,1113,190,67,45,30,764,710,4.41,5,8,49,4347,1408,173,558,1159,106,129,0.982,"Cincinnati Reds","Cinergy Field",1785788,102,102,"CIN","CIN","CIN","0",0.2527352297593,0.320717459272667,0.389314369073669,0.710031828346336,-113,49768000
"136","CIN",1998,"NL","CIN","C",4,162,81,77,85,"N","N","N","N",750,5496,1441,298,28,138,608,1107,95,42,37,49,760,711,4.44,6,8,42,4324,1400,170,573,1098,122,142,0.98,"Cincinnati Reds","Cinergy Field",1793649,102,102,"CIN","CIN","CIN","0",0.262190684133916,0.336995153473344,0.401928675400291,0.738923828873635,-10,23005000
"137","CIN",1999,"NL","CIN","C",2,163,82,96,67,"N","N","N","N",865,5649,1536,312,37,209,569,1125,164,54,45,44,711,647,3.98,6,11,55,4386,1309,190,636,1081,105,139,0.983,"Cincinnati Reds","Cinergy Field",2061222,103,103,"CIN","CIN","CIN","0",0.27190653212958,0.340891073410496,0.451230306248894,0.79212137965939,154,33962761
